"codi_sc";"cpro";"cmun";"dist";"secc";"t1_1";"codi_edar"
"0809602004";"08";"096";"02";"004";"1965";"DGRA"
"0809602005";"08";"096";"02";"005";"1685";"DGRA"
"0809602006";"08";"096";"02";"006";"1310";"DGRA"
"0809602007";"08";"096";"02";"007";"1300";"DGRA"
"0809603001";"08";"096";"03";"001";"2060";"DGRA"
"0809603002";"08";"096";"03";"002";"2185";"DGRA"
"0809603003";"08";"096";"03";"003";"920";"DGRA"
"0809603004";"08";"096";"03";"004";"2315";"DGRA"
"0809603005";"08";"096";"03";"005";"2040";"DGRA"
"0809603006";"08";"096";"03";"006";"2780";"DGRA"
"0809603007";"08";"096";"03";"007";"1035";"DGRA"
"0809603008";"08";"096";"03";"008";"1120";"DGRA"
"0809603009";"08";"096";"03";"009";"825";"DGRA"
"0809604001";"08";"096";"04";"001";"1925";"DGRA"
"0809604002";"08";"096";"04";"002";"2160";"DGRA"
"0809604003";"08";"096";"04";"003";"1115";"DGRA"
"0809604004";"08";"096";"04";"004";"770";"DGRA"
"0809604005";"08";"096";"04";"005";"1320";"DGRA"
"0809604006";"08";"096";"04";"006";"955";"DGRA"
"0809604007";"08";"096";"04";"007";"2430";"DGRA"
"0809604008";"08";"096";"04";"008";"2155";"DGRA"
"0809604009";"08";"096";"04";"009";"1230";"DGRA"
"0809604010";"08";"096";"04";"010";"2495";"DGRA"
"0809604011";"08";"096";"04";"011";"1565";"DGRA"
"0809604012";"08";"096";"04";"012";"255";NA
"0809701001";"08";"097";"01";"001";"1350";NA
"0809801001";"08";"098";"01";"001";"1850";NA
"0809801002";"08";"098";"01";"002";"1240";NA
"0809901001";"08";"099";"01";"001";"995";NA
"0810001001";"08";"100";"01";"001";"2575";NA
"0810101001";"08";"101";"01";"001";"2520";NA
"0810101002";"08";"101";"01";"002";"1535";NA
"0810101003";"08";"101";"01";"003";"1075";NA
"0810101004";"08";"101";"01";"004";"1165";NA
"0810101005";"08";"101";"01";"005";"1055";NA
"0810101006";"08";"101";"01";"006";"2160";NA
"0810101007";"08";"101";"01";"007";"1255";NA
"0810101008";"08";"101";"01";"008";"1295";NA
"0810101009";"08";"101";"01";"009";"1245";NA
"0810101010";"08";"101";"01";"010";"1570";NA
"0810101011";"08";"101";"01";"011";"575";NA
"0810101012";"08";"101";"01";"012";"2235";NA
"0810101013";"08";"101";"01";"013";"2820";NA
"0810101014";"08";"101";"01";"014";"2110";NA
"0810101015";"08";"101";"01";"015";"1470";NA
"0810101016";"08";"101";"01";"016";"1045";NA
"0810101017";"08";"101";"01";"017";"2445";NA
"0810101018";"08";"101";"01";"018";"1645";NA
"0810101019";"08";"101";"01";"019";"1280";NA
"0810101020";"08";"101";"01";"020";"1395";NA
"0810101021";"08";"101";"01";"021";"1030";NA
"0810101022";"08";"101";"01";"022";"490";NA
"0810101023";"08";"101";"01";"023";"1815";NA
"0810101024";"08";"101";"01";"024";"880";NA
"0810101025";"08";"101";"01";"025";"1545";NA
"0810101026";"08";"101";"01";"026";"1315";NA
"0810101027";"08";"101";"01";"027";"705";NA
"0810101028";"08";"101";"01";"028";"735";NA
"0810101029";"08";"101";"01";"029";"1255";NA
"0810101030";"08";"101";"01";"030";"1085";NA
"0810101031";"08";"101";"01";"031";"1365";NA
"0810101032";"08";"101";"01";"032";"1265";NA
"0810101033";"08";"101";"01";"033";"1240";NA
"0810101034";"08";"101";"01";"034";"1250";NA
"0810101035";"08";"101";"01";"035";"1590";NA
"0810101036";"08";"101";"01";"036";"1635";NA
"0810101037";"08";"101";"01";"037";"2345";NA
"0810101038";"08";"101";"01";"038";"800";NA
"0810101039";"08";"101";"01";"039";"1140";NA
"0810101040";"08";"101";"01";"040";"830";NA
"0810102001";"08";"101";"02";"001";"1230";NA
"0810102002";"08";"101";"02";"002";"670";NA
"0810102003";"08";"101";"02";"003";"920";NA
"0810102004";"08";"101";"02";"004";"480";NA
"0810102005";"08";"101";"02";"005";"830";NA
"0810102006";"08";"101";"02";"006";"1665";NA
"0810102007";"08";"101";"02";"007";"810";NA
"0810102008";"08";"101";"02";"008";"1345";NA
"0810102009";"08";"101";"02";"009";"2060";NA
"0810102010";"08";"101";"02";"010";"1030";NA
"0810102011";"08";"101";"02";"011";"815";NA
"0810102012";"08";"101";"02";"012";"950";NA
"0810102013";"08";"101";"02";"013";"1055";NA
"0810102014";"08";"101";"02";"014";"885";NA
"0810102015";"08";"101";"02";"015";"800";NA
"0810102016";"08";"101";"02";"016";"1140";NA
"0810102017";"08";"101";"02";"017";"440";NA
"0810102018";"08";"101";"02";"018";"395";NA
"0810102019";"08";"101";"02";"019";"1170";NA
"0810102020";"08";"101";"02";"020";"1075";NA
"0810102021";"08";"101";"02";"021";"1240";NA
"0810102022";"08";"101";"02";"022";"1405";NA
"0810102023";"08";"101";"02";"023";"1855";NA
"0810102024";"08";"101";"02";"024";"455";NA
"0810102025";"08";"101";"02";"025";"510";NA
"0810102026";"08";"101";"02";"026";"2020";NA
"0810102027";"08";"101";"02";"027";"605";NA
"0810102028";"08";"101";"02";"028";"790";NA
"0810102029";"08";"101";"02";"029";"615";NA
"0810102030";"08";"101";"02";"030";"445";NA
"0810102031";"08";"101";"02";"031";"915";NA
"0810102032";"08";"101";"02";"032";"595";NA
"0810102033";"08";"101";"02";"033";"885";NA
"0810102034";"08";"101";"02";"034";"680";NA
"0810102035";"08";"101";"02";"035";"1195";NA
"0810102036";"08";"101";"02";"036";"1670";NA
"0810102037";"08";"101";"02";"037";"1920";NA
"0810102038";"08";"101";"02";"038";"585";NA
"0810102039";"08";"101";"02";"039";"825";NA
"0810102040";"08";"101";"02";"040";"845";NA
"0810102041";"08";"101";"02";"041";"640";NA
"0810102042";"08";"101";"02";"042";"1195";NA
"0810102043";"08";"101";"02";"043";"1060";NA
"0810102044";"08";"101";"02";"044";"730";NA
"0810102045";"08";"101";"02";"045";"645";NA
"0810102046";"08";"101";"02";"046";"685";NA
"0810102047";"08";"101";"02";"047";"1225";NA
"0810102048";"08";"101";"02";"048";"1410";NA
"0810102049";"08";"101";"02";"049";"790";NA
"0810103001";"08";"101";"03";"001";"2160";NA
"0810103002";"08";"101";"03";"002";"1430";NA
"0810103003";"08";"101";"03";"003";"1270";NA
"0810103004";"08";"101";"03";"004";"2255";NA
"0810103005";"08";"101";"03";"005";"1735";NA
"0810103006";"08";"101";"03";"006";"1680";NA
"0810103007";"08";"101";"03";"007";"1230";NA
"0810103008";"08";"101";"03";"008";"2275";NA
"0810103009";"08";"101";"03";"009";"1150";NA
"0810103010";"08";"101";"03";"010";"855";NA
"0810103011";"08";"101";"03";"011";"1325";NA
"0810103012";"08";"101";"03";"012";"2110";NA
"0810103013";"08";"101";"03";"013";"2035";NA
"0810103014";"08";"101";"03";"014";"1775";NA
"0810103015";"08";"101";"03";"015";"1475";NA
"0810103016";"08";"101";"03";"016";"2110";NA
"0810103017";"08";"101";"03";"017";"855";NA
"0810103018";"08";"101";"03";"018";"665";NA
"0810103019";"08";"101";"03";"019";"2340";NA
"0810103020";"08";"101";"03";"020";"885";NA
"0810103021";"08";"101";"03";"021";"1990";NA
"0810103022";"08";"101";"03";"022";"1215";NA
"0810103023";"08";"101";"03";"023";"2485";NA
"0810103024";"08";"101";"03";"024";"820";NA
"0810103025";"08";"101";"03";"025";"1500";NA
"0810104001";"08";"101";"04";"001";"725";NA
"0810104002";"08";"101";"04";"002";"1305";NA
"0810104003";"08";"101";"04";"003";"1765";NA
"0810104004";"08";"101";"04";"004";"1305";NA
"0810104005";"08";"101";"04";"005";"730";NA
"0810104006";"08";"101";"04";"006";"1730";NA
"0810104007";"08";"101";"04";"007";"835";NA
"0810104008";"08";"101";"04";"008";"1140";NA
"0810104009";"08";"101";"04";"009";"655";NA
"0810104010";"08";"101";"04";"010";"1935";NA
"0810104011";"08";"101";"04";"011";"875";NA
"0810104012";"08";"101";"04";"012";"1145";NA
"0810104013";"08";"101";"04";"013";"630";NA
"0810104014";"08";"101";"04";"014";"1020";NA
"0810104015";"08";"101";"04";"015";"1145";NA
"0810104016";"08";"101";"04";"016";"895";NA
"0810104017";"08";"101";"04";"017";"665";NA
"0810104018";"08";"101";"04";"018";"980";NA
"0810104019";"08";"101";"04";"019";"705";NA
"0810104020";"08";"101";"04";"020";"1335";NA
"0810104021";"08";"101";"04";"021";"735";NA
"0810104022";"08";"101";"04";"022";"660";NA
"0810104023";"08";"101";"04";"023";"550";NA
"0810104024";"08";"101";"04";"024";"465";NA
"0810104025";"08";"101";"04";"025";"665";NA
"0810104026";"08";"101";"04";"026";"985";NA
"0810104027";"08";"101";"04";"027";"850";NA
"0810104028";"08";"101";"04";"028";"705";NA
"0810104029";"08";"101";"04";"029";"595";NA
"0810104030";"08";"101";"04";"030";"490";NA
"0810104031";"08";"101";"04";"031";"990";NA
"0810104032";"08";"101";"04";"032";"1120";NA
"0810104033";"08";"101";"04";"033";"985";NA
"0810104034";"08";"101";"04";"034";"385";NA
"0810104035";"08";"101";"04";"035";"525";NA
"0810104036";"08";"101";"04";"036";"675";NA
"0810104037";"08";"101";"04";"037";"480";NA
"0810104038";"08";"101";"04";"038";"465";NA
"0810104039";"08";"101";"04";"039";"825";NA
"0810104040";"08";"101";"04";"040";"630";NA
"0810104041";"08";"101";"04";"041";"1895";NA
"0810104042";"08";"101";"04";"042";"490";NA
"0810105001";"08";"101";"05";"001";"1165";NA
"0810105002";"08";"101";"05";"002";"1645";NA
"0810105003";"08";"101";"05";"003";"720";NA
"0810105004";"08";"101";"05";"004";"1625";NA
"0810105005";"08";"101";"05";"005";"1245";NA
"0810105006";"08";"101";"05";"006";"2175";NA
"0810105007";"08";"101";"05";"007";"760";NA
"0810105008";"08";"101";"05";"008";"695";NA
"0810105009";"08";"101";"05";"009";"670";NA
"0810105010";"08";"101";"05";"010";"765";NA
"0810105011";"08";"101";"05";"011";"1320";NA
"0810105012";"08";"101";"05";"012";"480";NA
"0810105013";"08";"101";"05";"013";"480";NA
"0810105014";"08";"101";"05";"014";"735";NA
"0810105015";"08";"101";"05";"015";"565";NA
"0810105016";"08";"101";"05";"016";"670";NA
"0810105017";"08";"101";"05";"017";"850";NA
"0810105018";"08";"101";"05";"018";"1980";NA
"0810105019";"08";"101";"05";"019";"1100";NA
"0810105020";"08";"101";"05";"020";"940";NA
"0810105021";"08";"101";"05";"021";"1625";NA
"0810105022";"08";"101";"05";"022";"680";NA
"0810105023";"08";"101";"05";"023";"1935";NA
"0810105024";"08";"101";"05";"024";"815";NA
"0810105025";"08";"101";"05";"025";"605";NA
"0810105026";"08";"101";"05";"026";"990";NA
"0810105027";"08";"101";"05";"027";"930";NA
"0810105028";"08";"101";"05";"028";"1335";NA
"0810105029";"08";"101";"05";"029";"1140";NA
"0810105030";"08";"101";"05";"030";"2670";NA
"0810105031";"08";"101";"05";"031";"860";NA
"0810105032";"08";"101";"05";"032";"715";NA
"0810105033";"08";"101";"05";"033";"1125";NA
"0810105034";"08";"101";"05";"034";"935";NA
"0810105035";"08";"101";"05";"035";"1240";NA
"0810105036";"08";"101";"05";"036";"650";NA
"0810105037";"08";"101";"05";"037";"940";NA
"0810105038";"08";"101";"05";"038";"745";NA
"0810106001";"08";"101";"06";"001";"1370";NA
"0810106002";"08";"101";"06";"002";"815";NA
"0810106003";"08";"101";"06";"003";"1005";NA
"0810106004";"08";"101";"06";"004";"620";NA
"0810106005";"08";"101";"06";"005";"615";NA
"0810106006";"08";"101";"06";"006";"1265";NA
"0810106007";"08";"101";"06";"007";"1400";NA
"0810106008";"08";"101";"06";"008";"485";NA
"0810106009";"08";"101";"06";"009";"575";NA
"0810106010";"08";"101";"06";"010";"1310";NA
"0810106011";"08";"101";"06";"011";"1620";NA
"0810106012";"08";"101";"06";"012";"1125";NA
"0810106013";"08";"101";"06";"013";"1105";NA
"0810106014";"08";"101";"06";"014";"855";NA
"0810106015";"08";"101";"06";"015";"625";NA
"0810106016";"08";"101";"06";"016";"2850";NA
"0810106017";"08";"101";"06";"017";"830";NA
"0810106018";"08";"101";"06";"018";"805";NA
"0810106019";"08";"101";"06";"019";"1130";NA
"0810106020";"08";"101";"06";"020";"515";NA
"0810106021";"08";"101";"06";"021";"1325";NA
"0810106022";"08";"101";"06";"022";"710";NA
"0810106023";"08";"101";"06";"023";"1580";NA
"0810106024";"08";"101";"06";"024";"1270";NA
"0810106025";"08";"101";"06";"025";"1495";NA
"0810106026";"08";"101";"06";"026";"800";NA
"0810106027";"08";"101";"06";"027";"1040";NA
"0810106028";"08";"101";"06";"028";"985";NA
"0810106029";"08";"101";"06";"029";"390";NA
"0810106030";"08";"101";"06";"030";"1060";NA
"0810106031";"08";"101";"06";"031";"1130";NA
"0810106032";"08";"101";"06";"032";"865";NA
"0810201001";"08";"102";"01";"001";"1920";"DIGU"
"0810202001";"08";"102";"02";"001";"690";"DIGU"
"0810202002";"08";"102";"02";"002";"780";"DIGU"
"0810202003";"08";"102";"02";"003";"1435";"DIGU"
"0810203001";"08";"102";"03";"001";"1485";"DIGU"
"0810203002";"08";"102";"03";"002";"1350";"DIGU"
"0810203003";"08";"102";"03";"003";"1405";"DIGU"
"0810203004";"08";"102";"03";"004";"2105";"DIGU"
"0810203005";"08";"102";"03";"005";"675";"DIGU"
"0810203006";"08";"102";"03";"006";"2245";"DIGU"
"0810203007";"08";"102";"03";"007";"2570";"DIGU"
"0810203008";"08";"102";"03";"008";"1415";"DIGU"
"0810203009";"08";"102";"03";"009";"1685";"DIGU"
"0810203010";"08";"102";"03";"010";"1425";"DIGU"
"0810204001";"08";"102";"04";"001";"935";"DIGU"
"0810204002";"08";"102";"04";"002";"1055";"DIGU"
"0810204003";"08";"102";"04";"003";"980";"DIGU"
"0810204004";"08";"102";"04";"004";"840";"DIGU"
"0810204005";"08";"102";"04";"005";"1960";"DIGU"
"0810205001";"08";"102";"05";"001";"1580";"DIGU"
"0810205002";"08";"102";"05";"002";"1525";"DIGU"
"0810205003";"08";"102";"05";"003";"2820";"DIGU"
"0810205004";"08";"102";"05";"004";"1960";"DIGU"
"0810205005";"08";"102";"05";"005";"570";"DIGU"
"0810205006";"08";"102";"05";"006";"880";"DIGU"
"0810205007";"08";"102";"05";"007";"2490";"DIGU"
"0810301001";"08";"103";"01";"001";"825";NA
"0810401001";"08";"104";"01";"001";"915";NA
"0810501001";"08";"105";"01";"001";"1455";"DLLL"
"0810501002";"08";"105";"01";"002";"2045";"DLLL"
"0810501003";"08";"105";"01";"003";"1375";"DLLL"
"0810501004";"08";"105";"01";"004";"1655";"DLLL"
"0810501005";"08";"105";"01";"005";"1715";"DLLL"
"0810501006";"08";"105";"01";"006";"995";"DLLL"
"0810501007";"08";"105";"01";"007";"1500";"DLLL"
"0810501008";"08";"105";"01";"008";"1415";"DLLL"
"0810501009";"08";"105";"01";"009";"1435";"DLLL"
"0810601001";"08";"106";"01";"001";"2110";NA
"0810601002";"08";"106";"01";"002";"1520";NA
"0810602001";"08";"106";"02";"001";"1585";NA
"0810602002";"08";"106";"02";"002";"2745";NA
"0810602003";"08";"106";"02";"003";"1330";NA
"0810701001";"08";"107";"01";"001";"2025";NA
"0810701002";"08";"107";"01";"002";"1250";NA
"0810701003";"08";"107";"01";"003";"1225";NA
"0810701004";"08";"107";"01";"004";"1865";NA
"0810701005";"08";"107";"01";"005";"1635";NA
"0810701006";"08";"107";"01";"006";"925";NA
"0810701007";"08";"107";"01";"007";"1250";NA
"0810701008";"08";"107";"01";"008";"1330";NA
"0810701009";"08";"107";"01";"009";"1445";NA
"0810701010";"08";"107";"01";"010";"1575";NA
"0810801001";"08";"108";"01";"001";"1790";NA
"0810801002";"08";"108";"01";"002";"1550";NA
"0810801003";"08";"108";"01";"003";"2005";NA
"0810801004";"08";"108";"01";"004";"985";NA
"0810901001";"08";"109";"01";"001";"255";NA
"0811001001";"08";"110";"01";"001";"1630";NA
"0811001002";"08";"110";"01";"002";"2535";NA
"0811001003";"08";"110";"01";"003";"2360";NA
"0811001004";"08";"110";"01";"004";"1825";NA
"0811001005";"08";"110";"01";"005";"1700";NA
"0811001006";"08";"110";"01";"006";"2170";NA
"0811002001";"08";"110";"02";"001";"1615";NA
"0811002002";"08";"110";"02";"002";"2485";NA
"0811002003";"08";"110";"02";"003";"1870";NA
"0811101001";"08";"111";"01";"001";"265";NA
"0811201001";"08";"112";"01";"001";"1785";"DMAN"
"0811201002";"08";"112";"01";"002";"1035";"DMAN"
"0811202001";"08";"112";"02";"001";"1880";"DMAN"
"0811202002";"08";"112";"02";"002";"1580";"DMAN"
"0811202003";"08";"112";"02";"003";"880";"DMAN"
"0811202004";"08";"112";"02";"004";"1555";"DMAN"
"0811203001";"08";"112";"03";"001";"1520";"DMAN"
"0811203002";"08";"112";"03";"002";"1825";"DMAN"
"0811203003";"08";"112";"03";"003";"2785";"DMAN"
"0811203004";"08";"112";"03";"004";"2210";"DMAN"
"0811204001";"08";"112";"04";"001";"725";"DMAN"
"0811204002";"08";"112";"04";"002";"2355";"DMAN"
"0811301001";"08";"113";"01";"001";"2380";"DMAS"
"0811301002";"08";"113";"01";"002";"945";"DMAS"
"0811302001";"08";"113";"02";"001";"960";"DMAS"
"0811302002";"08";"113";"02";"002";"1820";"DMAS"
"0811302003";"08";"113";"02";"003";"1900";"DMAS"
"0811302004";"08";"113";"02";"004";"2385";"DMAS"
"0811302005";"08";"113";"02";"005";"2850";"DMAS"
"0811302006";"08";"113";"02";"006";"550";"DMAS"
"0811302007";"08";"113";"02";"007";"1505";"DMAS"
"0811302008";"08";"113";"02";"008";"730";"DMAS"
"0811302009";"08";"113";"02";"009";"2175";"DMAS"
"0811302010";"08";"113";"02";"010";"2025";"DMAS"
"0811302011";"08";"113";"02";"011";"1315";"DMAS"
"0811302012";"08";"113";"02";"012";"840";"DMAS"
"0811302013";"08";"113";"02";"013";"3745";"DMAS"
"0811302014";"08";"113";"02";"014";"600";"DMAS"
"0811303001";"08";"113";"03";"001";"555";"DMAS"
"0811303002";"08";"113";"03";"002";"740";"DMAS"
"0811303004";"08";"113";"03";"004";"1415";"DMAS"
"0811303005";"08";"113";"03";"005";"1350";"DMAS"
"0811303006";"08";"113";"03";"006";"945";"DMAS"
"0811304001";"08";"113";"04";"001";"1240";"DMAS"
"0811304003";"08";"113";"04";"003";"935";"DMAS"
"0811304004";"08";"113";"04";"004";"2095";"DMAS"
"0811304005";"08";"113";"04";"005";"1465";"DMAS"
"0811304006";"08";"113";"04";"006";"1755";"DMAS"
"0811304007";"08";"113";"04";"007";"2800";"DMAS"
"0811304008";"08";"113";"04";"008";"2095";"DMAS"
"0811304009";"08";"113";"04";"009";"1265";"DMAS"
"0811304011";"08";"113";"04";"011";"1285";"DMAS"
"0811304012";"08";"113";"04";"012";"355";"DNFP"
"0811304013";"08";"113";"04";"013";"1305";"DMAS"
"0811304014";"08";"113";"04";"014";"1615";"DMAS"
"0811304015";"08";"113";"04";"015";"2320";"DMAS"
"0811305001";"08";"113";"05";"001";"1010";"DMAS"
"0811305002";"08";"113";"05";"002";"890";"DMAS"
"0811305003";"08";"113";"05";"003";"1240";"DMAS"
"0811305004";"08";"113";"05";"004";"590";"DMAS"
"0811305005";"08";"113";"05";"005";"1625";"DMAS"
"0811305006";"08";"113";"05";"006";"2435";"DMAS"
"0811305007";"08";"113";"05";"007";"330";"DMAS"
"0811305008";"08";"113";"05";"008";"640";"DMAS"
"0811305010";"08";"113";"05";"010";"835";"DMAS"
"0811305011";"08";"113";"05";"011";"1795";"DMAS"
"0811305012";"08";"113";"05";"012";"685";"DMAS"
"0811305013";"08";"113";"05";"013";"1725";"DMAS"
"0811305014";"08";"113";"05";"014";"2125";"DMAS"
"0811305015";"08";"113";"05";"015";"2145";"DMAS"
"0811305016";"08";"113";"05";"016";"565";NA
"0811305017";"08";"113";"05";"017";"1970";"DMAS"
"0811305018";"08";"113";"05";"018";"1655";"DMAS"
"0811306001";"08";"113";"06";"001";"510";"DMAS"
"0811306002";"08";"113";"06";"002";"770";"DMAS"
"0811401001";"08";"114";"01";"001";"1475";"DMRT"
"0811401002";"08";"114";"01";"002";"725";"DMRT"
"0811401003";"08";"114";"01";"003";"1775";"DMRT"
"0811402003";"08";"114";"02";"003";"3100";"DMRT"
"0811403002";"08";"114";"03";"002";"1085";"DMRT"
"0811403004";"08";"114";"03";"004";"1830";"DMRT"
"0811403005";"08";"114";"03";"005";"2945";"DMRT"
"0811403006";"08";"114";"03";"006";"1505";"DMRT"
"0811403007";"08";"114";"03";"007";"1085";"DMRT"
"0811403008";"08";"114";"03";"008";"2100";"DMRT"
"0811403010";"08";"114";"03";"010";"590";"DMRT"
"0811404001";"08";"114";"04";"001";"2665";"DMRT"
"0811404002";"08";"114";"04";"002";"2455";"DMRT"
"0811404003";"08";"114";"04";"003";"1570";"DMRT"
"0811404004";"08";"114";"04";"004";"2545";"DMRT"
"0811501001";"08";"115";"01";"001";"1755";NA
"0811501002";"08";"115";"01";"002";"1600";NA
"0811501003";"08";"115";"01";"003";"1500";NA
"0811601001";"08";"116";"01";"001";"765";"DMAN"
"0811701001";"08";"117";"01";"001";"2225";"DMAN"
"0811702001";"08";"117";"02";"001";"925";"DMAN"
"0811801001";"08";"118";"01";"001";"1680";NA
"0811801002";"08";"118";"01";"002";"2020";NA
"0811801003";"08";"118";"01";"003";"1245";NA
"0811801004";"08";"118";"01";"004";"1855";NA
"0811801005";"08";"118";"01";"005";"2270";NA
"0811801006";"08";"118";"01";"006";"2080";NA
"0811801007";"08";"118";"01";"007";"1500";NA
"0811801008";"08";"118";"01";"008";"1225";NA
"0811801009";"08";"118";"01";"009";"960";NA
"0811801010";"08";"118";"01";"010";"1555";NA
"0811802001";"08";"118";"02";"001";"1470";NA
"0811802002";"08";"118";"02";"002";"905";NA
"0811802003";"08";"118";"02";"003";"1625";NA
"0811802004";"08";"118";"02";"004";"1780";NA
"0811901001";"08";"119";"01";"001";"5830";NA
"0811901002";"08";"119";"01";"002";"2540";NA
"0812001001";"08";"120";"01";"001";"1695";NA
"0812001002";"08";"120";"01";"002";"2795";NA
"0812001003";"08";"120";"01";"003";"2335";NA
"0812001004";"08";"120";"01";"004";"1750";NA
"0812101001";"08";"121";"01";"001";"720";"DMAT"
"0812101002";"08";"121";"01";"002";"1515";"DMAT"
"0812101003";"08";"121";"01";"003";"1255";"DMAT"
"0812101004";"08";"121";"01";"004";"1005";"DMAT"
"0812101005";"08";"121";"01";"005";"1610";"DMAT"
"0812101006";"08";"121";"01";"006";"2500";"DMAT"
"0812101007";"08";"121";"01";"007";"1875";"DMAT"
"0812101008";"08";"121";"01";"008";"455";NA
"0812102001";"08";"121";"02";"001";"2160";"DMAT"
"0812102002";"08";"121";"02";"002";"800";"DMAT"
"0812102003";"08";"121";"02";"003";"1240";"DMAT"
"0812102004";"08";"121";"02";"004";"1365";"DMAT"
"0812102005";"08";"121";"02";"005";"1915";"DMAT"
"0812102006";"08";"121";"02";"006";"2095";NA
"0812102007";"08";"121";"02";"007";"1775";"DMAT"
"0812102008";"08";"121";"02";"008";"1215";"DMAT"
"0812102009";"08";"121";"02";"009";"1390";"DMAT"
"0812102010";"08";"121";"02";"010";"1565";"DMAT"
