cmun,dist,secc,poblacio,codi_edar
17137,1,3,1614,DBAY
17138,1,1,1095
17139,1,1,1875,DOLO
17140,1,1,1010
17141,1,1,1242,DPUI
17141,1,2,2098,DPUI
17141,1,3,2079,DPUI
17141,1,4,2927,DPUI
17141,1,5,1172,DPUI
17142,1,1,1428
17142,1,2,2428
17143,1,1,206
17144,1,1,282
17145,1,1,777
17145,1,2,1010
17146,1,1,1979
17146,1,2,2289
17147,1,1,1584,DRIP
17147,2,1,749,DRIP
17147,2,2,806,DRIP
17147,3,1,1423,DRIP
17147,3,2,923,DRIP
17147,3,3,2062,DRIP
17147,3,4,1936,DRIP
17147,4,1,1238,DRIP
17148,1,1,2283
17149,1,1,511
17150,1,1,2076
17151,1,1,244
17152,1,1,2255,DRSS
17152,1,2,1663,DRSS
17152,1,3,2306,DRSS
17152,1,4,1676,DRSS
17152,1,5,1367,DRSS
17152,1,6,2470,DRSS
17152,2,1,1650,DRSS
17152,2,2,2472,DRSS
17152,2,3,1238,DRSS
17152,2,4,1206,DRSS
17152,2,5,1618,DRSS
17153,1,1,296
17154,1,1,164
17155,1,1,1520,DGIR
17155,1,2,1300,DGIR
17155,1,3,4251,DGIR
17155,1,4,2678,DGIR
17155,1,5,3467,DGIR
17155,1,6,2740,DGIR
17155,1,8,1555,DGIR
17155,1,9,799,DGIR
17155,2,1,2230,DGIR
17155,2,2,2161,DGIR
17155,2,3,2066,DGIR
17155,2,4,2926,DGIR
17155,2,5,1022,DGIR
17155,2,6,1718,DGIR
17155,2,7,1797,DGIR
17157,1,1,156
17158,1,1,712
17159,1,1,808
17160,1,1,1489,DCPA
17160,1,2,2120,DCPA
17160,2,1,1425,DCPA
17160,2,2,2399,DCPA
17160,2,3,2478,DCPA
17160,2,4,1169,DCPA
17160,2,5,2283,DCPA
17160,3,1,2429,DCPA
17160,3,2,1506,DCPA
17160,3,3,1949,DCPA
17160,4,1,1916,DCPA
17160,4,2,1047,DCPA
17161,1,1,1456
17162,1,1,247
17163,1,1,2743,D???
17163,1,2,1269,D???
17164,1,1,1757
17164,1,2,1328
17164,1,3,2673
17165,1,1,852
17166,1,1,796
17167,1,1,756
17167,1,2,1730
17167,1,3,764
17168,1,1,501
17169,1,1,1325,DGIR
17169,1,2,863,DGIR
17169,1,3,1424,D???
17170,1,1,213
17171,1,1,267
17172,1,1,663
17173,1,1,244
17174,1,1,243
17175,1,1,755
17176,1,1,157
17177,1,1,725
17178,1,1,2083
17180,1,1,2647
17180,1,2,1739
17180,1,3,2544
17180,1,4,2869
17180,1,5,1866
17180,1,6,1794
17181,1,1,2720,DCPA
17181,1,2,2688,DCPA
17182,1,1,378
17183,1,1,353
17184,1,1,1585,D???
17185,1,1,1066,D???
17185,1,2,854,DOLO
17185,1,3,1130,D???
17186,1,1,1413,DGIR
17186,1,2,2278,DGIR
17186,1,3,1540,DGIR
17187,1,1,865
17188,1,1,212
17189,1,1,1014
17189,1,2,959
17190,1,1,1143
17191,1,1,235
17192,1,1,185
17193,1,1,2251
17193,1,2,2179
17193,1,3,1919
17194,1,1,99
17195,1,1,466
17196,1,1,334
17197,1,1,160
17198,1,1,726
17199,1,1,1797
17199,1,2,966
17199,1,3,3191
17199,1,4,2082
17199,1,5,1296
17199,1,6,1482
17199,1,7,1209
17200,1,1,816
17201,1,1,178
17202,1,1,1501
17202,1,2,1823
17202,1,3,2606
17203,1,1,226
17204,1,1,1167
17205,1,1,258
17206,1,1,210
17207,1,1,1506,DOLO
17207,1,2,1609,D???
17208,1,1,1315,DOLO
17209,1,1,918,DPAM
17210,1,1,914
17211,1,1,1183
17212,1,1,186
17213,1,1,2228
17213,1,2,1378
17213,1,3,2230
17213,1,4,2237
17214,1,1,969
17215,1,1,1531,DGIR
17215,1,2,1694,DGIR
17216,1,1,214
17217,1,1,471
17218,1,1,835
17220,1,1,1102
17221,1,1,1299,DFIG
17221,1,2,1060,DFIG
17221,1,3,1723,DFIG
17221,1,4,1398,DFIG
17222,1,1,162
17223,1,1,1124
17224,1,1,386
17225,1,1,371
17226,1,1,1154
17227,1,1,205
17228,1,1,399
17230,1,1,761
17232,1,1,230
17233,1,1,931
17233,1,2,2379
17234,1,1,244
17901,1,1,1327
17902,1,1,993
17902,1,2,715
17903,1,1,1314
25001,1,1,171
25002,1,1,588
25003,1,1,865
25003,1,2,911
25003,1,3,2047
25003,1,4,1641
25004,1,1,773
25005,1,1,322,DMOF
25006,1,1,357
25007,1,1,2224
25008,1,1,1561
25009,1,1,749
25010,1,1,233
25011,1,1,2787,DALC
25011,1,2,2735,DALC
25011,1,3,1853,DALC
25011,1,4,2303,DALC
25012,1,1,1953
25012,1,2,1539
25013,1,1,1484
25013,1,2,1275
25014,1,1,301
25015,1,1,423
25016,1,1,1469
25016,1,2,1596
25017,1,1,279
25019,1,1,1183
25019,1,2,1980
25019,2,1,1404
25019,2,2,2308
25020,1,1,310
25021,1,1,717
25021,2,1,1365
25021,2,2,1283
25022,1,1,122
25023,1,1,2364,DLLE
25023,1,2,2288,DLLE
25023,1,3,1622,DLLE
25024,1,1,430
25025,1,1,1941
25027,1,1,1356
25029,1,1,1073
25029,1,2,1068
25030,1,1,174
25031,1,1,67
25032,1,1,85
25033,1,1,1525
25034,1,1,2163
25034,1,2,1278
25035,1,1,426
25036,1,1,207
25037,1,1,447
25038,1,1,1149,DAIT
25038,1,2,1344,DAIT
25039,1,1,342
25040,1,1,1564,DBAL
25040,1,2,1296,DBAL
25040,2,1,1468,DBAL
25040,3,1,3309,DBAL
25040,3,2,1436,DBAL
25040,4,1,2032,DBAL
25040,4,2,2016,DBAL
25040,4,3,1857,DBAL
25040,4,4,2431,DBAL
25041,1,1,943
25042,1,1,229
25043,1,1,1060
25044,1,1,224
25045,1,1,66
25046,1,1,521
25047,1,1,1225
25048,1,1,1112
25048,1,2,1217
25049,1,1,182
25050,1,1,2284
25050,1,2,1763
25050,1,3,1104
25051,1,1,2135
25052,1,1,2258
25053,1,1,1533
25055,1,1,178
25056,1,1,261
25057,1,1,285
25058,1,1,893,DBBL
25058,1,2,1604,DBBL
25058,2,1,2242,DBBL
25058,2,2,1456,DBBL
25059,1,1,1120
25060,1,1,60
25061,1,1,94
25062,1,1,807
25063,1,1,89
25064,1,1,136
25067,1,1,900
25068,1,1,692
25069,1,1,529
25070,1,1,976
25071,1,1,46
25072,1,1,1110,DCER
25072,2,1,1650,DCER
25072,2,2,2236,DCER
25072,2,3,1296,DCER
25072,3,1,3036,DCER
25073,1,1,665
25074,1,1,202
25075,1,1,158
25076,1,1,143
25077,1,1,548
25078,1,1,1499
25079,1,1,357
25081,1,1,328
25082,1,1,366
25085,1,1,172
25086,1,1,832
25087,1,1,64
25088,1,1,129
25089,1,1,116
25092,1,1,145
25093,1,1,781,DFON
25094,1,1,195
25096,1,1,1247
25097,1,1,101
25098,1,1,262
25099,1,1,1855,DFON
25100,1,1,232
25101,1,1,705
25102,1,1,931
25103,1,1,145
25104,1,1,159
25105,1,1,154
25109,1,1,263
25110,1,1,2544
25110,1,2,2122
25110,1,3,2625
25111,1,1,126
25112,1,1,335
25113,1,1,706
25113,1,2,847
25114,1,1,110
25115,1,1,1060
25118,1,1,397
25119,1,1,1901
25119,1,2,1668
25120,1,1,2318,DLLE
25120,1,3,1666,DLLE
25120,1,4,2611,DLLE
25120,1,5,2220,DLLE
25120,1,6,1712,DLLE
25120,1,7,3071,DLLE
25120,1,8,2721,DLLE
25120,1,9,1532,DLLE
25120,1,10,1787,DLLE
25120,1,11,1487,DLLE
25120,1,12,1564,DLLE
25120,1,13,2111,DLLE
25120,1,14,1811,DLLE
25120,2,2,1605,DLLE
25120,2,3,1467,DLLE
25120,2,4,3349,DLLE
25120,2,5,3019,DLLE
25120,2,6,1132,DLLE
25120,2,7,2015,DLLE
25120,2,8,1220,DLLE
25120,2,9,2129,DLLE
25120,3,1,1326,DLLE
25120,3,3,1791,DLLE
25120,3,4,1290,DLLE
25120,3,5,587,DLLE
25120,3,6,1591,DLLE
25120,3,7,858,DLLE
25120,3,8,1085,DLLE
25120,4,1,2872,DLLE
25120,4,3,1963,DLLE
25120,4,4,1105,DLLE
25120,4,5,860,DLLE
25120,4,6,1367,DLLE
25120,4,7,1170,DLLE
25120,4,8,1300,DLLE
25120,4,10,1756,DLLE
25120,4,11,2370,DLLE
25120,4,13,1486,DLLE
25120,4,14,1922,DLLE
25120,4,15,1330,DLLE
25120,4,16,1479,DLLE
25120,4,17,1414,DLLE
25120,5,2,1326,DLLE
25120,5,3,1422,DLLE
25120,5,4,1094,DLLE
25120,5,5,1175,DLLE
25120,5,6,1476,DLLE
25120,5,7,965,DLLE
25120,5,8,1104,DLLE
25120,5,9,961,DLLE
25120,5,10,924,DLLE
25120,5,11,1676,DLLE
25120,5,12,899,DLLE
25120,6,1,2386,DLLE
25120,6,2,1898,DLLE
25120,6,3,2159,DLLE
25120,6,4,2158,DLLE
25120,6,5,677,DLLE
25120,6,6,1782,DLLE
25120,6,7,2725,DLLE
25120,6,9,2818,DLLE
25120,6,10,1709,DLLE
25120,6,11,1385,DLLE
25120,6,12,1436,DLLE
25120,6,13,1128,DLLE
25120,6,14,2532,DLLE
25120,6,16,920,DLLE
25120,6,17,2194,DLLE
25120,7,1,2900,DLLE
25120,7,2,1773,DLLE
25120,7,3,1929,DLLE
25120,7,4,2815,DLLE
25120,7,5,2493,DLLE
25120,7,6,2495,DLLE
25120,7,7,2316,DLLE
25120,8,1,1253,DLLE
25120,8,2,2209,DLLE
25120,8,3,1029,DLLE
25120,8,4,1009,DLLE
25120,9,1,1885,DLLE
25120,9,2,1576,DLLE
25121,1,1,966
25122,1,1,1249
25122,1,2,1475
25123,1,1,244
25124,1,1,187
25125,1,1,429
25126,1,1,345
25127,1,1,288
25128,1,1,155
25129,1,1,187
25130,1,1,237
25131,1,1,599
25132,1,1,223
25133,1,1,926
25134,1,1,789
25135,1,1,1366,DFON
25136,1,1,102
25137,1,1,2635,DFON
25137,1,2,2996,DFON
25137,1,3,1598,DFON
25137,1,4,2703,DFON
25137,1,5,2433,DFON
25137,1,6,2180,DFON
25138,1,1,655
25139,1,1,596
25140,1,1,1081,DMOF
25141,1,1,191
25142,1,1,493
25143,1,1,91
25145,1,1,88
25146,1,1,293
25148,1,1,253
25149,1,1,1857
25150,1,1,201
25151,1,1,962,DSOL
25152,1,1,169
25153,1,1,202
25154,1,1,127
25155,1,1,766
25156,1,1,1000
25157,1,1,196
25158,1,1,2205,DFON
25161,1,1,421
25163,1,1,277
25164,1,1,443
25165,1,1,348
25166,1,1,188
25167,1,1,290
25168,1,1,667
25169,1,1,198
25170,1,1,292
25171,1,1,1439
25171,1,2,1611
25172,1,1,992
25172,1,2,1637
25173,1,1,1671,DPSU
25173,1,2,660,DPSU
25174,1,1,727
25175,1,1,251
25176,1,1,391
25177,1,1,421
25179,1,1,246
25180,1,1,265
25181,1,1,230
25182,1,1,1384
25183,1,1,658
25185,1,1,947,DMOF
25186,1,1,281
25189,1,1,3186
25190,1,1,343
25191,1,1,396
25192,1,1,1059
25193,1,1,985
25194,1,1,497
25196,1,1,122
25197,1,1,184
25200,1,1,357
25201,1,1,120
25202,1,1,150
25203,1,1,836,DMOF
25203,1,2,1605,DMOF
25203,1,3,1891,DMOF
25203,1,4,2506,DMOF
25203,1,5,1863,DMOF
25203,1,6,1375,DMOF
25203,1,7,2176,DMOF
25204,1,1,986,DAIT
25204,1,2,937,DAIT
25205,1,1,755
25206,1,1,337
25207,1,1,2120,DSOL
25207,1,2,2047,DSOL
25207,1,3,1484,DSOL
25207,2,1,1913,DSOL
25207,2,2,1611,DSOL
25208,1,1,431
25209,1,1,2181,DSOR
25210,1,1,1781,DTSE
25211,1,1,844
25212,1,1,334
25215,1,1,489,DTRP
25216,1,1,287
25217,1,1,2661,DTRG
25217,1,2,1358,DTRG
25217,2,1,1848,DTRG
25217,2,2,2069,DTRG
25217,2,3,2132,DTRG
25217,3,1,1924,DTRG
25217,3,2,1100,DTRG
25217,3,3,1789,DTRG
25217,4,1,928,DTRG
25217,4,2,1840,DTRG
25218,1,1,105
25219,1,1,187
25220,1,1,1330
25221,1,1,131
25222,1,1,73
25223,1,1,1209
25224,1,1,145
25225,1,1,826
25226,1,1,298
25227,1,1,765
25228,1,1,1955
25228,1,2,2747
25230,1,1,2157
25231,1,1,759
25232,1,1,2381,DTSE
25233,1,1,383
25234,1,1,941,DTRP
25234,1,2,1040,DTRP
25234,2,1,1654,DTRP
25234,2,2,1691,DTRP
25234,3,1,567,D???
25238,1,1,236
25239,1,1,800,DMOF
25240,1,1,1912
25242,1,1,880
25243,1,1,1810,DVIE
25243,1,2,2085,DVIE
25243,1,3,1779,DVIE
25244,1,1,587
25245,1,1,554
25247,1,1,164
25248,1,1,1178,DFON
25249,1,1,194
25250,1,1,427
25251,1,1,1000
25252,1,1,761
25253,1,1,192
25254,1,1,1127
25255,1,1,464
25901,1,1,382
25902,1,1,649
25903,1,1,300
25904,1,1,169
25905,1,1,431
25906,1,1,264
25907,1,1,602
25908,1,1,260
25909,1,1,156
25910,1,1,100
25911,1,1,503
25912,1,1,1118
25913,1,1,93
43001,1,1,960
43002,1,1,2504,DVEN
43003,1,1,515
43004,1,1,1555
43004,1,2,1650
43004,1,3,2718
43004,1,4,1824
43004,2,1,1168
43004,2,2,664
43005,1,1,2684
43005,2,1,2501
43006,1,1,911
43007,1,1,912
43008,1,1,376
43009,1,1,1843
43010,1,1,478
43011,1,1,1322,DRUS
43012,1,1,1493
43012,1,2,1558
43012,1,3,2461
43013,1,1,2099
43013,1,2,1507
43013,1,3,3525
43014,1,1,851,DAMP
43014,1,2,1362,DAMP
43014,2,1,999,DAMP
43014,2,2,903,DAMP
43014,3,1,1106,DAMP
43014,3,2,2083,DAMP
43014,4,1,1454,DAMP
43014,4,2,1672,DAMP
43014,4,3,2417,DAMP
43014,4,4,2923,DAMP
43014,4,5,2975,DAMP
43014,4,6,2572,DAMP
43015,1,1,126
43016,1,1,2538
43016,1,2,3087
43017,1,1,126
43018,1,1,441
43019,1,1,1611
43020,1,1,1942,DVEN
43020,1,2,1338,DVEN
43021,1,1,472
43022,1,1,1011
43022,1,2,868
43023,1,1,281
43024,1,1,2303
43025,1,1,741
43026,1,1,1129
43027,1,1,218
43028,1,1,1756,DVEN
43028,1,2,2074,DVEN
43029,1,1,398
43030,1,1,727
43031,1,1,2104
43032,1,1,566
43033,1,1,1094
43034,1,1,695
43035,1,1,312
43036,1,1,1230
43037,1,1,2970
43037,1,2,2880
43037,1,3,1951
43037,2,1,2694
43037,2,2,2554
43037,2,3,1464
43037,3,1,2841
43037,3,2,2818
43037,3,3,2891
43037,3,4,4128
43037,4,1,1272
43038,1,1,2492
43038,1,2,2756
43038,1,3,2963
43038,1,4,1192
43038,1,5,1886
43038,1,6,2058
43038,2,1,1941
43038,2,2,1765
43038,2,3,2579
43038,2,4,1338
43038,2,5,2128
43038,2,6,3486
43038,2,7,2815
43038,2,8,1303
43038,2,9,2607
43038,2,10,1755
43039,1,1,125
43040,1,1,394
43041,1,1,226
43042,1,1,1047,DRUS
43042,1,2,1826,DRUS
43043,1,1,2826
43043,1,2,1914
43044,1,1,2050
43044,2,1,2450
43044,2,2,1030
43045,1,1,167
43046,1,1,106
43047,1,1,2171,DTAR
43047,1,2,1699,DTAR
43047,2,1,2854,DTAR
43048,1,1,981
43049,1,1,965
43050,1,1,1905
43050,1,2,2007
43051,1,1,2683
43051,1,2,2847
43051,1,3,2981
43051,1,4,2484
43051,1,5,3086
43052,1,1,1159
43053,1,1,234
43054,1,1,2156
43054,2,1,1561
43055,1,1,1098,DFAL
43055,2,1,1626,DFAL
43056,1,1,917
43057,1,1,41
43058,1,1,117
43059,1,1,336
43060,1,1,1178
43060,1,2,1262
43060,2,1,1011
43061,1,1,48
43062,1,1,391
43063,1,1,723
43064,1,1,1875,DGAN
43064,2,1,1223,DGAN
43065,1,1,535
43066,1,1,198
43067,1,1,787
43068,1,1,614
43069,1,1,237
43070,1,1,276
43071,1,1,1138
43072,1,1,111
43073,1,1,92
43074,1,1,2381
43075,1,1,104
43076,1,1,612
43077,1,1,572
43078,1,1,1109
43079,1,1,508
43080,1,1,283
43081,1,1,826
43082,1,1,499
43083,1,1,191
43084,1,1,685
43085,1,1,298
43086,1,1,1420,DMOB
43086,2,1,1939,DMOB
43086,2,2,2650,DMOB
43086,2,3,1424,DMOB
43088,1,1,1413
43088,1,2,1572
43089,1,1,397
43090,1,1,1730
43091,1,1,169
43092,1,1,1680
43092,1,2,1094
43092,1,3,1453
43092,1,4,1254
43092,1,5,1972
43092,1,6,1530
43092,1,7,1817
43092,1,8,1889
43093,1,1,1790,DMLN
43093,1,2,2306,DMLN
43093,2,1,1489,DMLN
43094,1,1,1808,DMLN
43094,2,1,1312,DMLN
43095,1,1,2047
43095,1,2,1685
43096,1,1,163
43097,1,1,616
43098,1,1,516
43099,1,1,334
43100,1,1,1707,DTAR
43100,1,2,1719,DTAR
43100,1,3,1446,DTAR
43101,1,1,167
43102,1,1,563
43103,1,1,1275
43104,1,1,974
43104,1,2,1872
43105,1,1,218
43106,1,1,998
43107,1,1,498
43108,1,1,2340
43109,1,1,2971
43109,1,2,1054
43110,1,1,341
43111,1,1,1092
43111,1,2,1907
43112,1,1,328
43113,1,1,493
43114,1,1,428
43115,1,1,164
43116,1,1,602
43117,1,1,186
43118,1,1,680
43119,1,1,1196
43120,1,1,544
43121,1,1,846
43122,1,1,155
43123,1,1,1289,DRUS
43123,1,2,1924,DRUS
43123,1,3,1591,DRUS
43123,2,1,965,DRUS
43123,2,2,2106,DRUS
43123,2,3,989,DRUS
43123,2,4,1917,DRUS
43123,2,6,2254,DRUS
43123,2,7,1853,DRUS
43123,2,8,1143,DRUS
43123,2,9,907,DRUS
43123,2,10,1830,DRUS
43123,2,11,1166,DRUS
43123,2,12,1246,DRUS
43123,2,13,1098,DRUS
43123,2,14,729,DRUS
43123,2,15,988,DRUS
43123,3,1,1257,DRUS
43123,3,3,1216,DRUS
43123,3,4,1377,DRUS
43123,3,5,1784,DRUS
43123,3,7,1929,DRUS
43123,3,8,1662,DRUS
43123,3,9,1408,DRUS
43123,3,10,1636,DRUS
43123,3,11,2487,DRUS
43123,3,12,1388,DRUS
43123,3,13,1300,DRUS
43123,4,2,1398,DRUS
43123,4,3,2308,DRUS
43123,4,4,1647,DRUS
43123,4,5,762,DRUS
43123,4,7,1673,DRUS
43123,4,8,1542,DRUS
43123,5,1,2015,DRUS
43123,5,2,1949,DRUS
43123,5,3,1315,DRUS
43123,5,4,1723,DRUS
43123,5,5,2150,DRUS
43123,5,7,1703,DRUS
43123,6,1,975,DRUS
43123,6,2,1293,DRUS
43123,6,3,2003,DRUS
43123,6,4,1723,DRUS
43123,6,5,2229,DRUS
43123,6,6,2586,DRUS
43123,6,7,1460,DRUS
43123,6,8,1255,DRUS
43123,6,9,1944,DRUS
43123,6,11,1647,DRUS
43123,6,12,1253,DRUS
43123,6,13,931,DRUS
43123,7,1,2127,DRUS
43123,7,2,2192,DRUS
43123,7,3,2438,DRUS
43123,7,5,2044,DRUS
43123,8,1,1232,DRUS
43123,8,2,1427,DRUS
43123,8,3,1528,DRUS
43123,8,4,1136,DRUS
43123,8,5,1354,DRUS
43123,8,6,1970,DRUS
43123,8,7,2982,DRUS
43123,9,1,1499,DRUS
43123,9,2,739,DRUS
43123,10,1,2493,DRUS
43124,1,1,575
43125,1,1,1117
43126,1,1,1737
43127,1,1,1194
43128,1,1,1225
43129,1,1,1400
43129,2,1,888
43129,2,2,2479
43129,2,3,1850
43130,1,1,230
43131,1,1,2912
43131,1,2,2097
43131,1,3,2118
43132,1,1,507
43133,1,1,1404,DTOT
43133,1,2,1793,DTOT
43133,2,1,2412,DTOT
43133,2,2,2550,DTOT
43134,1,1,402
43135,1,1,544
43136,1,1,2844
43136,1,2,1728
43136,1,3,1060
43136,1,4,2067
43136,1,5,1423
43136,2,1,796
43136,2,2,753
43136,2,3,1522
43136,2,4,1094
43136,2,5,1644
43137,1,1,2666
43138,1,1,1975
43138,2,1,1787
43139,1,1,1586
43139,2,1,1116
43140,1,1,1586,DVEN
43140,1,2,1864,DVEN
43141,1,1,138
43142,1,1,1549
43143,1,1,53
43144,1,1,1728
43145,1,1,2630
43145,2,1,1679
43145,2,2,1385
43146,1,1,42
43147,1,1,640
43148,1,1,1567,DTAR
43148,2,1,1166,DTAR
43148,3,1,1051,DTAR
43148,3,2,1847,DTAR
43148,3,3,2120,DTAR
43148,4,1,1537,DTAR
43148,4,2,893,DTAR
43148,4,3,888,DTAR
43148,4,4,1095,DTAR
43148,4,5,958,DTAR
43148,4,6,1382,DTAR
43148,4,7,850,DTAR
43148,4,8,1493,DTAR
43148,4,9,1698,DTAR
43148,4,10,1288,DTAR
43148,4,12,657,DTAR
43148,4,14,1526,DTAR
43148,4,15,840,DTAR
43148,4,16,1664,DTAR
43148,5,1,1031,DTAR
43148,5,2,1236,DTAR
43148,5,3,2055,DTAR
43148,5,4,1370,DTAR
43148,5,5,1873,DTAR
43148,5,6,1373,DTAR
43148,5,7,1046,DTAR
43148,5,8,1591,DTAR
43148,6,1,1568,DTAR
43148,6,2,2606,DTAR
43148,6,3,2535,DTAR
43148,6,4,1150,DTAR
43148,6,5,1407,DTAR
43148,6,6,1150,DTAR
43148,6,8,1727,DTAR
43148,6,9,2057,DTAR
43148,6,10,1576,DTAR
43148,6,11,1494,DTAR
43148,6,12,1812,DTAR
43148,6,13,874,DTAR
43148,6,15,1719,DTAR
43148,6,16,2542,DTAR
43148,7,1,1903,DTAR
43148,7,2,2778,DTAR
43148,7,3,2221,DTAR
43148,7,4,2857,DTAR
43148,7,5,1484,DTAR
43148,7,6,1482,DTAR
43148,7,7,1835,DTAR
43148,7,8,2725,DTAR
43148,7,10,1578,DTAR
43148,7,11,1774,DTAR
43148,7,12,2127,DTAR
43148,7,13,2469,DTAR
43148,7,14,1002,DTAR
43148,7,15,1304,DTAR
43148,7,16,2666,DTAR
43148,7,17,1878,DTAR
43148,7,18,1814,DTAR
43148,7,19,2664,DTAR
43148,7,20,1656,DTAR
43148,7,21,2050,DTAR
43148,7,22,1506,DTAR
43148,7,23,1718,DTAR
43148,8,1,2117,DTAR
43148,8,2,1446,DTAR
43148,8,3,2287,DTAR
43148,8,4,1113,DTAR
43148,8,5,1620,DTAR
43148,8,6,1868,DTAR
43148,8,7,1641,DTAR
43148,8,8,1578,DTAR
43148,8,9,2924,DTAR
43148,8,10,1602,DTAR
43148,8,11,1316,DTAR
43148,8,12,873,DTAR
43148,8,13,1135,DTAR
43148,8,14,1103,DTAR
43148,9,1,1642,DTAR
43148,9,2,1236,DTAR
43148,9,3,1235,DTAR
43148,9,4,1547,DTAR
43148,9,8,926,DTAR
43148,9,9,991,DTAR
43148,9,10,1433,DTAR
43149,1,1,900
43150,1,1,1639
43151,1,1,128
43152,1,1,598
43153,1,1,2679
43153,1,2,1593
43153,1,3,2053
43153,1,4,2154
43153,1,5,1989
43153,1,6,2933
43153,1,7,2088
43153,1,8,1568
43154,1,1,141
43155,1,1,1400,DTOT
43155,1,2,700,DTOT
43155,1,3,1164,DTOT
43155,1,4,1912,DTOT
43155,1,5,1308,DTOT
43155,1,6,1125,DTOT
43155,1,7,2730,DTOT
43155,2,2,1944,DTOT
43155,2,3,1652,DTOT
43155,2,4,802,DTOT
43155,2,5,1236,DTOT
43155,3,1,2429,DTOT
43155,3,2,1135,DTOT
43155,3,4,1786,DTOT
43155,4,1,1554,DTOT
43155,4,2,1360,DTOT
43155,4,3,2006,DTOT
43155,4,4,844,DTOT
43155,4,5,1518,DTOT
43155,4,6,1375,DTOT
43155,4,7,1046,DTOT
43155,4,8,777,DTOT
43155,4,9,1769,DTOT
43156,1,1,1890
43156,1,2,2433
43156,2,1,1994
43157,1,1,400
43158,1,1,91
43159,1,1,77
43160,1,1,1793
43161,1,1,1039,DVAL
43161,2,1,884,DVAL
43161,3,1,1974,DVAL
43161,4,1,1203,DVAL
43161,4,2,1689,DVAL
43161,4,3,1706,DVAL
43161,5,1,2024,DVAL
43161,5,2,2401,DVAL
43161,5,3,1392,DVAL
43161,6,1,2152,DVAL
43161,6,2,2250,DVAL
43161,6,3,1689,DVAL
43161,6,4,1239,DVAL
43161,6,5,1647,DVAL
43161,6,6,1264,DVAL
43162,1,1,966
43162,1,2,1436
43162,1,3,2772
43162,1,4,1471
43163,1,1,1451,DVEN
43163,1,2,1489,DVEN
43163,1,3,1806,DVEN
43163,2,1,1435,DVEN
43163,2,2,2308,DVEN
43163,2,3,2859,DVEN
43163,2,4,2512,DVEN
43163,2,5,2508,DVEN
43163,3,1,1526,DVEN
43163,3,2,2400,DVEN
43163,3,3,2215,DVEN
43163,3,4,1712,DVEN
43163,3,5,1257,DVEN
43163,3,6,2020,DVEN
43163,3,7,1372,DVEN
43163,3,8,2290,DVEN
43163,3,9,2147,DVEN
43163,3,10,872,DVEN
43163,3,11,1344,DVEN
43163,3,12,2167,DVEN
43163,3,13,1201,DVEN
43164,1,1,458
43165,1,1,705
43166,1,1,2385
43167,1,1,582
43168,1,1,108
43169,1,1,536
43170,1,1,1299
43171,1,1,2612,DVLC
43171,1,2,2305,DVLC
43171,1,3,1315,DVLC
43171,1,4,939,DVLC
43171,1,5,1525,DVLC
43171,1,6,1529,DVLC
43171,1,7,2267,DVLC
43171,1,8,3378,DVLC
43171,1,9,1646,DVLC
43171,1,10,1521,DVLC
43171,1,11,2716,DVLC
43171,1,12,769,DVLC
43172,1,1,445
43173,1,1,131
43174,1,1,208
43175,1,1,630
43176,1,1,880
43177,1,1,427
43178,1,1,2193
43901,1,1,2080
43901,1,2,2493
43901,1,3,1228
43901,1,4,1911
43901,1,5,1681
43901,1,6,2146
43902,1,1,1438
43902,1,2,2114
43903,1,1,2330
43903,1,2,890
43904,1,1,2413
43904,1,2,1747
43905,1,1,3383,DVLC
43905,1,2,3249,DVLC
43905,1,3,1371,DVLC
43905,1,4,1907,DVLC
43905,1,5,1323,DVLC
43905,1,6,4558,DVLC
43905,1,7,3076,DVLC
43905,1,8,1959,DVLC
43905,1,9,1254,DVLC
43905,1,10,2172,DVLC
43905,1,11,2642,DVLC
43905,1,12,1618,DVLC
43906,1,1,1850
43906,1,2,1594
43907,1,1,1516
43907,1,2,1520
43907,1,3,1244
43907,1,4,1653
